pmid,pmcid,title,figure_id,figure_label,figure_title,figure_url,figure_depiction,source_description_in_figure,lv2_source,source_type,target_description_in_figure,lv2_target,target_type,direction
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,MDM2,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,ARF,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,p53,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,p21,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,CDK4/6,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,Rb,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,G1 Arrest,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,INK4/ARF induction,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,PRC,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,INK4/ARF locus,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig2,Figure 2.,Pathways regulating senescence-mediated arrest.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig2.jpg,JMJD3,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Senescent Cell,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Autocrine Senescence,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,SASP,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Immune cell recruitment,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Tissue remodeling,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Paracrine senescence,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,Macrophage,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,NK Cell,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig3,Figure 3.,Functions of the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig3/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig3.jpg,CD4+ T Cell,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Glaucoma,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Idiopathic pulmonary fibrosis,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,IPF,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Atherosclerosis,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Liver cirrhosis,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,NAFLD,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Glomerulosclerosis,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Type 2 Diabetes,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Cachexia,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Sarcopenia,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Osteoarthritis,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,p16,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,p53,,,,,,
29114066,PMC5748990,"Senescence and aging: Causes, consequences, and therapeutic avenues",fig4,Figure 4.,Involvement of senescence in disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/figure/fig4/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748990/bin/JCB_201708092_Fig4.jpg,Senolytic,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Wound healing,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Fibrosis resolution,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Immune cell recruitment,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Senescence reinforcement,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Cell fate,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,differentiation,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Tumor promotion,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Plasticity,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Stemness,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Paracrine Senescence,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Immune evasion,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Tissue dysfunction,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Inflammation,,,,,,
33262144,PMC7706700,Senescence and the SASP: many therapeutic avenues,GAD343129BIRF1,Figure 1.,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/figure/GAD343129BIRF1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706700/bin/1565f01.jpg,Senescent cell,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Telomere Erosion,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Oncogene activation,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,DNA damage,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Oxidative stress,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Irradiation,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Chemotherapy,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,iPSC reprogramming,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Developmental cues,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Tissue damage,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,ROS,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,NF-κB,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,C/EBPβ,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,mTOR,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,BCL-2,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,PI3K/AKT,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,SAHF,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,DNA-SCARS,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,SASP genes,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,Lamin B1,,,,,,
34756162,PMC8580479,The right time for senescence,fig1,Figure 1.,The hallmark features of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/bin/elife-72449-fig1.jpg,CCFs,,,,,,
